OrderID,Date,Store,City,Quantity,PaymentMethod,CustomerType
7173,2024-05-06,UrbanFresh,Mumbai,9,Credit Card,Normal
7174,2024-08-10,GreenBasket,Mumbai,4,Cash,Normal
7175,2024-09-06,GreenBasket,Mumbai,9,Cash,Member
7176,2024-01-27,GreenBasket,Mumbai,4,Cash,Normal
7177,2024-05-31,FreshMart,Pune,6,UPI,Member
7178,2024-08-29,CityGrocer,Delhi,6,Debit Card,Normal
7179,2024-12-16,GreenBasket,Kolkata,6,Debit Card,Member
7180,2024-08-30,DailyNeeds,Bangalore,4,Credit Card,Member
7181,2024-04-05,GreenBasket,Chennai,6,Credit Card,Normal
7182,2024-10-23,CityGrocer,Bangalore,5,Debit Card,Member
7183,2024-09-28,UrbanFresh,Pune,6,Cash,Member
7184,2024-08-04,CityGrocer,Delhi,1,Cash,Member
7185,2024-04-12,FreshMart,Chennai,3,Credit Card,Member
7186,2024-04-28,CityGrocer,Delhi,10,UPI,Normal
7187,2024-03-25,CityGrocer,Delhi,8,Cash,Member
7188,2024-12-06,GreenBasket,Kolkata,3,Cash,Normal
7189,2024-06-16,GreenBasket,Chennai,5,Debit Card,Normal
7190,2024-05-08,FreshMart,Mumbai,1,Credit Card,Normal
7191,2024-01-18,UrbanFresh,Pune,6,UPI,Member
7192,2024-02-22,DailyNeeds,Hyderabad,9,UPI,Normal
7193,2024-03-28,GreenBasket,Pune,5,Debit Card,Member
7194,2024-11-06,FreshMart,Pune,1,Cash,Member
7195,2024-01-01,FreshMart,Bangalore,2,Cash,Normal
7196,2024-03-05,CityGrocer,Mumbai,9,Credit Card,Normal
7197,2024-05-29,DailyNeeds,Bangalore,6,UPI,Normal
7198,2024-11-07,CityGrocer,Delhi,1,Debit Card,Normal
7199,2024-04-15,FreshMart,Kolkata,10,Debit Card,Member
7200,2024-05-06,DailyNeeds,Chennai,4,Debit Card,Normal
7201,2024-06-03,FreshMart,Bangalore,2,UPI,Member
7202,2024-09-11,FreshMart,Bangalore,2,Cash,Normal
7203,2024-01-15,FreshMart,Bangalore,10,Credit Card,Member
7204,2024-07-31,FreshMart,Mumbai,10,Debit Card,Member
7205,2024-02-02,FreshMart,Pune,3,Cash,Member
7206,2024-04-20,DailyNeeds,Delhi,10,UPI,Member
7207,2024-12-10,DailyNeeds,Chennai,3,Credit Card,Member
7208,2024-06-02,CityGrocer,Bangalore,7,UPI,Normal
7209,2024-06-11,DailyNeeds,Hyderabad,5,UPI,Normal
7210,2024-06-04,GreenBasket,Delhi,7,UPI,Member
7211,2024-10-26,GreenBasket,Bangalore,6,Cash,Member
7212,2024-12-30,DailyNeeds,Hyderabad,7,Cash,Member
7213,2024-08-22,UrbanFresh,Hyderabad,8,Cash,Member
7214,2024-12-11,UrbanFresh,Hyderabad,6,Debit Card,Normal
7215,2024-08-13,GreenBasket,Hyderabad,1,Cash,Normal
7216,2024-04-26,GreenBasket,Mumbai,3,Debit Card,Normal
7217,2024-04-20,DailyNeeds,Pune,7,Credit Card,Normal
7218,2024-03-02,DailyNeeds,Pune,7,Cash,Normal
7219,2024-03-14,GreenBasket,Chennai,1,UPI,Normal
7220,2024-05-22,FreshMart,Mumbai,9,Cash,Normal
7221,2024-12-18,CityGrocer,Delhi,1,Credit Card,Member
7222,2024-10-14,CityGrocer,Delhi,2,Debit Card,Member
7223,2024-01-01,GreenBasket,Mumbai,1,Cash,Normal
7224,2024-10-01,CityGrocer,Chennai,5,Credit Card,Member
7225,2024-02-11,CityGrocer,Hyderabad,1,Debit Card,Member
7226,2024-01-28,GreenBasket,Bangalore,9,Cash,Member
7227,2024-06-15,FreshMart,Pune,8,Cash,Member
7228,2024-06-25,DailyNeeds,Bangalore,8,Credit Card,Member
7229,2024-10-21,DailyNeeds,Chennai,5,Debit Card,Member
7230,2024-05-27,GreenBasket,Hyderabad,10,Credit Card,Member
7231,2024-02-28,FreshMart,Kolkata,10,UPI,Member
7232,2024-01-15,FreshMart,Mumbai,2,UPI,Member
7233,2024-08-24,DailyNeeds,Delhi,3,Debit Card,Member
7234,2024-03-24,GreenBasket,Kolkata,8,Credit Card,Normal
7235,2024-07-19,FreshMart,Bangalore,1,UPI,Member
7236,2024-07-02,GreenBasket,Delhi,8,Debit Card,Normal
7237,2024-09-03,UrbanFresh,Chennai,1,Cash,Member
7238,2024-08-07,GreenBasket,Kolkata,5,Cash,Member
7239,2024-09-18,GreenBasket,Chennai,10,Debit Card,Member
7240,2024-09-05,FreshMart,Mumbai,4,Cash,Normal
7241,2024-03-22,UrbanFresh,Bangalore,10,Debit Card,Member
7242,2024-08-25,CityGrocer,Hyderabad,7,Credit Card,Normal
7243,2024-12-24,GreenBasket,Mumbai,1,Debit Card,Member
7244,2024-11-23,FreshMart,Kolkata,1,Debit Card,Normal
7245,2024-06-17,GreenBasket,Mumbai,10,Debit Card,Member
7246,2024-01-11,UrbanFresh,Bangalore,3,Credit Card,Member
7247,2024-09-14,UrbanFresh,Pune,3,Credit Card,Member
7248,2024-11-27,DailyNeeds,Delhi,10,UPI,Member
7249,2024-07-13,UrbanFresh,Kolkata,8,Credit Card,Normal
7250,2024-03-03,FreshMart,Mumbai,2,UPI,Member
7251,2024-11-19,UrbanFresh,Mumbai,8,Credit Card,Normal
7252,2024-03-27,DailyNeeds,Kolkata,6,UPI,Normal
7253,2024-08-04,GreenBasket,Delhi,7,UPI,Member
7254,2024-03-05,FreshMart,Bangalore,3,UPI,Member
7255,2024-07-19,GreenBasket,Kolkata,2,Debit Card,Normal
7256,2024-04-08,UrbanFresh,Bangalore,3,UPI,Normal
7257,2024-02-05,GreenBasket,Pune,9,Debit Card,Member
7258,2024-05-27,DailyNeeds,Bangalore,5,Credit Card,Normal
7259,2024-03-06,CityGrocer,Chennai,2,Credit Card,Normal
7260,2024-12-13,GreenBasket,Hyderabad,7,UPI,Normal
7261,2024-06-12,DailyNeeds,Hyderabad,1,Debit Card,Member
7262,2024-02-22,FreshMart,Bangalore,6,Cash,Member
7263,2024-09-06,CityGrocer,Hyderabad,10,Cash,Normal
7264,2024-12-25,CityGrocer,Pune,3,Credit Card,Normal
7265,2024-12-14,CityGrocer,Delhi,8,Credit Card,Member
7266,2024-10-10,GreenBasket,Pune,8,UPI,Normal
7267,2024-12-27,DailyNeeds,Chennai,6,UPI,Member
7268,2024-12-16,GreenBasket,Kolkata,8,Cash,Normal
7269,2024-08-10,CityGrocer,Pune,2,Credit Card,Normal
7270,2024-01-28,GreenBasket,Kolkata,7,Debit Card,Normal
7271,2024-03-05,UrbanFresh,Bangalore,1,UPI,Normal
7272,2024-06-07,DailyNeeds,Bangalore,6,Cash,Normal
7273,2024-12-16,FreshMart,Kolkata,3,Debit Card,Normal
7274,2024-03-24,FreshMart,Hyderabad,8,UPI,Member
7275,2024-06-07,GreenBasket,Pune,6,Debit Card,Normal
7276,2024-09-07,DailyNeeds,Bangalore,7,Credit Card,Normal
7277,2024-12-05,GreenBasket,Chennai,5,UPI,Member
7278,2024-08-14,FreshMart,Mumbai,1,Cash,Member
7279,2024-10-14,DailyNeeds,Pune,3,Cash,Normal
7280,2024-06-01,UrbanFresh,Pune,1,Cash,Normal
7281,2024-08-26,FreshMart,Pune,10,Credit Card,Member
7282,2024-05-13,DailyNeeds,Hyderabad,3,UPI,Member
7283,2024-08-27,FreshMart,Kolkata,8,Debit Card,Normal
7284,2024-12-29,CityGrocer,Hyderabad,10,Cash,Normal
7285,2024-03-08,GreenBasket,Delhi,9,Cash,Normal
7286,2024-04-19,UrbanFresh,Mumbai,5,Debit Card,Member
7287,2024-04-11,FreshMart,Pune,10,Cash,Normal
7288,2024-04-10,UrbanFresh,Mumbai,10,UPI,Normal
7289,2024-02-22,CityGrocer,Mumbai,2,Credit Card,Member
7290,2024-04-30,FreshMart,Bangalore,10,Debit Card,Normal
7291,2024-11-18,CityGrocer,Delhi,9,Cash,Normal
7292,2024-06-18,CityGrocer,Chennai,6,Debit Card,Member
7293,2024-04-28,GreenBasket,Hyderabad,4,UPI,Member
7294,2024-11-29,GreenBasket,Chennai,3,Credit Card,Normal
7295,2024-10-14,FreshMart,Kolkata,1,UPI,Normal
7296,2024-02-29,DailyNeeds,Kolkata,5,Credit Card,Member
7297,2024-01-07,GreenBasket,Mumbai,2,Credit Card,Member
7298,2024-02-16,FreshMart,Chennai,10,Debit Card,Normal
7299,2024-10-11,UrbanFresh,Mumbai,4,Debit Card,Member
7300,2024-07-22,GreenBasket,Delhi,8,Cash,Normal
7301,2024-08-01,FreshMart,Delhi,2,Cash,Normal
7302,2024-06-05,DailyNeeds,Pune,7,Cash,Normal
7303,2024-07-31,GreenBasket,Kolkata,3,Cash,Normal
7304,2024-01-19,DailyNeeds,Chennai,5,Credit Card,Member
7305,2024-04-04,FreshMart,Delhi,3,UPI,Member
7306,2024-01-14,FreshMart,Bangalore,1,Debit Card,Normal
7307,2024-03-18,FreshMart,Bangalore,10,UPI,Member
7308,2024-02-25,UrbanFresh,Kolkata,5,Credit Card,Normal
7309,2024-09-17,GreenBasket,Mumbai,2,Credit Card,Member
7310,2024-11-03,DailyNeeds,Kolkata,8,Credit Card,Member
7311,2024-08-23,FreshMart,Mumbai,3,Credit Card,Normal
7312,2024-05-26,CityGrocer,Pune,9,Cash,Member
7313,2024-10-21,FreshMart,Bangalore,5,Cash,Normal
7314,2024-08-28,DailyNeeds,Kolkata,10,Credit Card,Normal
7315,2024-07-01,UrbanFresh,Kolkata,2,Debit Card,Normal
7316,2024-03-16,DailyNeeds,Mumbai,6,UPI,Member
7317,2024-08-14,GreenBasket,Mumbai,9,UPI,Normal
7318,2024-08-21,FreshMart,Kolkata,3,UPI,Member
7319,2024-10-05,CityGrocer,Hyderabad,5,Debit Card,Member
7320,2024-10-30,CityGrocer,Bangalore,10,Cash,Member
7321,2024-12-23,UrbanFresh,Chennai,1,Debit Card,Member
7322,2024-10-13,CityGrocer,Mumbai,5,Debit Card,Member
7323,2024-11-14,FreshMart,Pune,2,Debit Card,Normal
7324,2024-08-26,UrbanFresh,Bangalore,2,Cash,Member
7325,2024-01-01,CityGrocer,Kolkata,10,UPI,Normal
7326,2024-02-08,DailyNeeds,Bangalore,1,Cash,Normal
7327,2024-02-28,UrbanFresh,Pune,6,Debit Card,Member
7328,2024-03-03,GreenBasket,Kolkata,4,Credit Card,Member
7329,2024-02-01,FreshMart,Pune,1,Credit Card,Normal
7330,2024-06-25,CityGrocer,Mumbai,1,Debit Card,Member
7331,2024-09-24,GreenBasket,Kolkata,5,Credit Card,Member
7332,2024-11-29,DailyNeeds,Chennai,3,Credit Card,Member
7333,2024-09-24,FreshMart,Hyderabad,4,UPI,Member
7334,2024-04-07,CityGrocer,Mumbai,9,Cash,Member
7335,2024-09-27,CityGrocer,Kolkata,9,UPI,Normal
7336,2024-12-19,UrbanFresh,Chennai,7,Cash,Normal
7337,2024-07-14,UrbanFresh,Chennai,7,Debit Card,Member
7338,2024-01-01,DailyNeeds,Chennai,1,Cash,Normal
7339,2024-09-15,UrbanFresh,Kolkata,3,UPI,Member
7340,2024-10-17,DailyNeeds,Chennai,1,Debit Card,Member
7341,2024-05-14,DailyNeeds,Chennai,9,Credit Card,Member
7342,2024-12-01,CityGrocer,Mumbai,7,UPI,Member
7343,2024-08-23,GreenBasket,Hyderabad,8,Credit Card,Member
7344,2024-08-06,DailyNeeds,Pune,7,UPI,Normal
7345,2024-05-12,CityGrocer,Pune,7,Debit Card,Member
7346,2024-04-30,UrbanFresh,Delhi,3,Credit Card,Member
7347,2024-02-01,DailyNeeds,Bangalore,5,UPI,Normal
7348,2024-10-11,DailyNeeds,Delhi,10,Credit Card,Member
7349,2024-10-14,CityGrocer,Chennai,3,UPI,Normal
7350,2024-01-21,FreshMart,Delhi,4,Debit Card,Normal
7351,2024-06-27,GreenBasket,Pune,4,Cash,Normal
7352,2024-04-07,GreenBasket,Pune,9,Credit Card,Member
7353,2024-12-03,FreshMart,Kolkata,4,Credit Card,Member
7354,2024-09-15,GreenBasket,Mumbai,8,UPI,Normal
7355,2024-12-28,UrbanFresh,Bangalore,7,UPI,Member
7356,2024-12-16,GreenBasket,Chennai,1,Debit Card,Member
7357,2024-04-18,UrbanFresh,Hyderabad,6,Credit Card,Member
7358,2024-07-24,CityGrocer,Delhi,2,Credit Card,Member
7359,2024-10-26,FreshMart,Pune,10,UPI,Member
7360,2024-03-31,CityGrocer,Pune,8,UPI,Member
7361,2024-12-07,GreenBasket,Hyderabad,7,UPI,Member
7362,2024-04-05,CityGrocer,Bangalore,10,Debit Card,Normal
7363,2024-06-20,DailyNeeds,Mumbai,6,Cash,Normal
7364,2024-04-28,UrbanFresh,Delhi,1,Credit Card,Normal
7365,2024-07-28,DailyNeeds,Kolkata,9,Cash,Member
7366,2024-08-15,DailyNeeds,Mumbai,1,UPI,Normal
7367,2024-02-10,UrbanFresh,Delhi,7,UPI,Normal
7368,2024-11-10,FreshMart,Kolkata,9,Debit Card,Normal
7369,2024-01-24,UrbanFresh,Bangalore,2,UPI,Member
7370,2024-12-05,DailyNeeds,Pune,8,Debit Card,Normal
7371,2024-07-16,FreshMart,Kolkata,6,UPI,Member
7372,2024-09-13,UrbanFresh,Hyderabad,6,Cash,Member
7373,2024-08-11,DailyNeeds,Bangalore,7,Cash,Normal
7374,2024-04-26,UrbanFresh,Hyderabad,3,Debit Card,Member
7375,2024-08-09,DailyNeeds,Pune,3,Credit Card,Normal
7376,2024-09-15,FreshMart,Mumbai,1,Cash,Member
7377,2024-06-21,DailyNeeds,Hyderabad,1,Credit Card,Normal
7378,2024-02-02,CityGrocer,Kolkata,4,UPI,Normal
7379,2024-08-18,FreshMart,Kolkata,1,Debit Card,Normal
7380,2024-01-28,CityGrocer,Hyderabad,8,Debit Card,Member
7381,2024-05-29,GreenBasket,Kolkata,7,Cash,Member
7382,2024-11-27,CityGrocer,Hyderabad,3,Cash,Normal
7383,2024-07-08,GreenBasket,Mumbai,9,Cash,Member
7384,2024-03-22,CityGrocer,Pune,4,Debit Card,Member
7385,2024-01-01,FreshMart,Kolkata,1,UPI,Member
7386,2024-11-21,GreenBasket,Chennai,9,Credit Card,Member
7387,2024-01-07,UrbanFresh,Pune,5,Debit Card,Normal
7388,2024-07-31,DailyNeeds,Hyderabad,4,Credit Card,Normal
7389,2024-08-15,FreshMart,Chennai,1,Credit Card,Normal
7390,2024-03-02,GreenBasket,Mumbai,7,Credit Card,Member
7391,2024-08-04,UrbanFresh,Pune,4,Cash,Normal
7392,2024-03-04,DailyNeeds,Kolkata,3,Credit Card,Normal
7393,2024-05-19,CityGrocer,Bangalore,3,Cash,Normal
7394,2024-03-25,DailyNeeds,Bangalore,3,Credit Card,Normal
7395,2024-10-24,UrbanFresh,Mumbai,3,UPI,Normal
7396,2024-08-01,FreshMart,Chennai,7,Credit Card,Normal
7397,2024-12-05,UrbanFresh,Hyderabad,5,UPI,Normal
7398,2024-07-09,FreshMart,Bangalore,7,UPI,Normal
7399,2024-12-16,FreshMart,Delhi,4,UPI,Member
7400,2024-07-14,CityGrocer,Pune,9,UPI,Normal
7401,2024-04-28,FreshMart,Bangalore,10,UPI,Member
7402,2024-03-14,GreenBasket,Bangalore,9,UPI,Normal
7403,2024-02-27,FreshMart,Chennai,9,Debit Card,Normal
7404,2024-05-12,DailyNeeds,Hyderabad,4,Cash,Normal
7405,2024-09-30,FreshMart,Delhi,7,Debit Card,Normal
7406,2024-03-13,FreshMart,Delhi,2,UPI,Normal
7407,2024-12-11,CityGrocer,Pune,5,Debit Card,Normal
7408,2024-02-21,FreshMart,Delhi,8,Cash,Member
7409,2024-01-01,DailyNeeds,Delhi,2,Debit Card,Member
7410,2024-02-13,UrbanFresh,Chennai,1,Cash,Normal
7411,2024-12-10,GreenBasket,Delhi,1,UPI,Normal
7412,2024-10-06,GreenBasket,Pune,5,Credit Card,Normal
7413,2024-12-12,UrbanFresh,Mumbai,2,UPI,Normal
7414,2024-12-31,DailyNeeds,Mumbai,9,UPI,Normal
7415,2024-07-08,GreenBasket,Kolkata,2,Debit Card,Normal
7416,2024-03-02,FreshMart,Kolkata,2,Debit Card,Normal
7417,2024-04-11,FreshMart,Kolkata,6,Cash,Member
7418,2024-08-01,CityGrocer,Chennai,6,Cash,Normal
7419,2024-02-01,CityGrocer,Pune,9,Debit Card,Normal
7420,2024-10-31,DailyNeeds,Delhi,6,Debit Card,Normal
7421,2024-11-12,DailyNeeds,Pune,9,Debit Card,Normal
7422,2024-06-25,GreenBasket,Hyderabad,7,UPI,Member
7423,2024-02-10,UrbanFresh,Chennai,10,Credit Card,Member
7424,2024-11-13,FreshMart,Pune,8,UPI,Normal
7425,2024-10-15,GreenBasket,Delhi,8,Debit Card,Normal
7426,2024-11-14,UrbanFresh,Kolkata,3,Cash,Normal
7427,2024-05-30,GreenBasket,Bangalore,6,Credit Card,Normal
7428,2024-10-25,FreshMart,Hyderabad,2,UPI,Member
7429,2024-12-05,CityGrocer,Mumbai,6,Cash,Normal
7430,2024-03-15,FreshMart,Kolkata,2,Cash,Normal
7431,2024-01-13,DailyNeeds,Hyderabad,5,Debit Card,Normal
7432,2024-01-12,UrbanFresh,Mumbai,6,Credit Card,Member
7433,2024-02-01,UrbanFresh,Kolkata,4,Debit Card,Member
7434,2024-11-12,UrbanFresh,Kolkata,10,UPI,Normal
7435,2024-03-28,CityGrocer,Delhi,4,Credit Card,Normal
7436,2024-05-06,DailyNeeds,Kolkata,10,UPI,Normal
7437,2024-11-10,DailyNeeds,Mumbai,3,Debit Card,Member
7438,2024-03-04,CityGrocer,Pune,8,Debit Card,Normal
7439,2024-11-04,UrbanFresh,Bangalore,4,Credit Card,Normal
7440,2024-04-14,GreenBasket,Hyderabad,4,Credit Card,Normal
7441,2024-05-31,GreenBasket,Bangalore,2,Debit Card,Member
7442,2024-11-23,CityGrocer,Delhi,5,Credit Card,Member
7443,2024-07-21,CityGrocer,Hyderabad,9,Debit Card,Member
7444,2024-01-10,UrbanFresh,Chennai,4,Cash,Normal
7445,2024-06-08,GreenBasket,Hyderabad,10,Debit Card,Member
7446,2024-11-11,DailyNeeds,Pune,8,UPI,Member
7447,2024-01-19,GreenBasket,Hyderabad,4,Debit Card,Normal
7448,2024-05-03,FreshMart,Mumbai,9,Credit Card,Member
7449,2024-03-25,DailyNeeds,Bangalore,6,Cash,Normal
7450,2024-03-31,GreenBasket,Kolkata,8,Debit Card,Member
7451,2024-08-31,UrbanFresh,Hyderabad,3,Cash,Normal
7452,2024-03-01,UrbanFresh,Pune,6,Debit Card,Normal
7453,2024-08-07,GreenBasket,Pune,10,Debit Card,Member
7454,2024-01-20,UrbanFresh,Chennai,3,UPI,Member
7455,2024-09-06,UrbanFresh,Bangalore,3,Debit Card,Normal
7456,2024-08-23,DailyNeeds,Bangalore,2,Credit Card,Member
7457,2024-02-22,FreshMart,Mumbai,7,Credit Card,Member
7458,2024-11-30,FreshMart,Mumbai,6,Credit Card,Normal
7459,2024-04-13,DailyNeeds,Delhi,9,Debit Card,Member
7460,2024-05-30,CityGrocer,Delhi,5,Cash,Member
7461,2024-03-28,CityGrocer,Kolkata,5,Cash,Normal
7462,2024-05-02,UrbanFresh,Delhi,10,Credit Card,Member
7463,2024-07-07,UrbanFresh,Kolkata,10,Debit Card,Member
7464,2024-10-06,CityGrocer,Pune,5,UPI,Member
7465,2024-09-29,DailyNeeds,Mumbai,6,Debit Card,Normal
7466,2024-07-10,FreshMart,Hyderabad,2,UPI,Normal
7467,2024-05-23,FreshMart,Bangalore,5,Cash,Normal
7468,2024-09-01,UrbanFresh,Mumbai,7,Debit Card,Member
7469,2024-12-25,CityGrocer,Mumbai,1,UPI,Member
7470,2024-12-09,UrbanFresh,Kolkata,8,Credit Card,Member
7471,2024-08-06,CityGrocer,Hyderabad,1,UPI,Member
7472,2024-09-26,UrbanFresh,Mumbai,1,UPI,Member
7473,2024-07-19,CityGrocer,Kolkata,2,UPI,Normal
7474,2024-03-08,FreshMart,Pune,5,Credit Card,Normal
7475,2024-05-25,CityGrocer,Bangalore,8,UPI,Member
7476,2024-05-19,GreenBasket,Chennai,6,Debit Card,Member
7477,2024-09-26,DailyNeeds,Pune,3,Credit Card,Member
7478,2024-01-26,CityGrocer,Chennai,3,Credit Card,Member
7479,2024-09-13,GreenBasket,Mumbai,3,Cash,Member
7480,2024-06-11,FreshMart,Pune,10,Cash,Member
7481,2024-04-24,GreenBasket,Chennai,3,Debit Card,Member
7482,2024-01-14,GreenBasket,Kolkata,7,Credit Card,Member
7483,2024-01-09,UrbanFresh,Chennai,8,Debit Card,Normal
7484,2024-02-11,GreenBasket,Hyderabad,7,Credit Card,Member
7485,2024-07-24,GreenBasket,Chennai,3,Credit Card,Normal
7486,2024-03-01,GreenBasket,Kolkata,8,Debit Card,Member
7487,2024-02-23,GreenBasket,Delhi,7,Debit Card,Normal
7488,2024-11-03,UrbanFresh,Chennai,7,Cash,Normal
7489,2024-08-21,CityGrocer,Hyderabad,10,UPI,Normal
7490,2024-07-16,CityGrocer,Chennai,1,UPI,Normal
7491,2024-04-20,DailyNeeds,Kolkata,2,Cash,Normal
7492,2024-08-30,UrbanFresh,Pune,7,Debit Card,Normal
7493,2024-07-14,DailyNeeds,Delhi,10,Debit Card,Normal
7494,2024-04-17,DailyNeeds,Pune,1,Credit Card,Member
7495,2024-06-11,GreenBasket,Bangalore,6,UPI,Member
7496,2024-08-11,CityGrocer,Kolkata,6,Debit Card,Member
7497,2024-03-30,DailyNeeds,Bangalore,6,Credit Card,Member
7498,2024-03-27,FreshMart,Kolkata,5,UPI,Member
7499,2024-06-14,GreenBasket,Delhi,8,UPI,Member
7500,2024-04-17,UrbanFresh,Hyderabad,10,UPI,Member
7501,2024-03-30,DailyNeeds,Chennai,1,Debit Card,Member
7502,2024-06-19,GreenBasket,Mumbai,1,Credit Card,Member
7503,2024-08-10,UrbanFresh,Pune,5,Cash,Normal
7504,2024-06-18,UrbanFresh,Chennai,3,Debit Card,Member
7505,2024-04-02,DailyNeeds,Mumbai,5,Credit Card,Member
7506,2024-10-30,CityGrocer,Bangalore,5,Cash,Member
7507,2024-08-19,CityGrocer,Hyderabad,6,Cash,Normal
7508,2024-08-03,UrbanFresh,Kolkata,2,UPI,Normal
7509,2024-07-20,GreenBasket,Delhi,10,Debit Card,Member
7510,2024-06-02,CityGrocer,Chennai,1,Debit Card,Member
7511,2024-04-19,UrbanFresh,Hyderabad,6,UPI,Normal
7512,2024-12-24,CityGrocer,Mumbai,10,Credit Card,Normal
7513,2024-09-19,UrbanFresh,Kolkata,5,Cash,Member
7514,2024-01-08,GreenBasket,Mumbai,2,UPI,Member
7515,2024-12-16,GreenBasket,Hyderabad,3,Credit Card,Normal
7516,2024-12-14,GreenBasket,Kolkata,8,Cash,Normal
7517,2024-03-21,UrbanFresh,Mumbai,5,Credit Card,Normal
7518,2024-08-31,GreenBasket,Mumbai,5,Credit Card,Normal
7519,2024-07-24,GreenBasket,Mumbai,4,Credit Card,Normal
7520,2024-03-12,UrbanFresh,Bangalore,10,UPI,Normal
7521,2024-05-22,CityGrocer,Hyderabad,3,Debit Card,Member
7522,2024-12-22,DailyNeeds,Chennai,7,Credit Card,Member
7523,2024-02-12,UrbanFresh,Bangalore,4,Cash,Member
7524,2024-01-24,CityGrocer,Delhi,6,Debit Card,Member
7525,2024-10-07,UrbanFresh,Kolkata,10,UPI,Normal
7526,2024-12-21,GreenBasket,Hyderabad,5,Debit Card,Member
7527,2024-06-08,GreenBasket,Bangalore,2,Debit Card,Normal
7528,2024-11-05,DailyNeeds,Bangalore,2,UPI,Member
7529,2024-09-29,UrbanFresh,Kolkata,9,Cash,Member
7530,2024-05-27,DailyNeeds,Delhi,9,Credit Card,Normal
7531,2024-09-04,DailyNeeds,Bangalore,3,Debit Card,Member
7532,2024-06-21,CityGrocer,Chennai,1,Cash,Normal
7533,2024-03-24,UrbanFresh,Kolkata,2,UPI,Member
7534,2024-04-29,GreenBasket,Delhi,7,Credit Card,Member
7535,2024-12-20,CityGrocer,Kolkata,9,Credit Card,Normal
7536,2024-07-19,CityGrocer,Bangalore,4,Credit Card,Member
7537,2024-01-02,FreshMart,Chennai,7,UPI,Normal
7538,2024-11-17,FreshMart,Chennai,6,Cash,Normal
7539,2024-02-25,DailyNeeds,Pune,10,Cash,Member
7540,2024-01-09,DailyNeeds,Pune,10,Cash,Member
7541,2024-08-22,DailyNeeds,Delhi,3,Debit Card,Member
7542,2024-04-17,FreshMart,Chennai,10,Cash,Normal
7543,2024-09-19,CityGrocer,Bangalore,2,Cash,Member
7544,2024-07-26,GreenBasket,Chennai,5,UPI,Member
7545,2024-02-29,CityGrocer,Mumbai,5,Debit Card,Normal
7546,2024-06-19,UrbanFresh,Kolkata,9,Credit Card,Member
7547,2024-02-03,FreshMart,Hyderabad,2,UPI,Member
7548,2024-11-15,UrbanFresh,Pune,7,Debit Card,Normal
7549,2024-04-23,CityGrocer,Hyderabad,6,Credit Card,Normal
7550,2024-08-14,GreenBasket,Hyderabad,9,Cash,Normal
7551,2024-07-15,FreshMart,Chennai,7,Credit Card,Normal
7552,2024-12-19,UrbanFresh,Hyderabad,9,Debit Card,Member
7553,2024-04-24,GreenBasket,Mumbai,7,UPI,Normal
7554,2024-02-05,GreenBasket,Chennai,8,UPI,Normal
7555,2024-11-10,DailyNeeds,Pune,6,Cash,Member
7556,2024-06-11,DailyNeeds,Chennai,6,Debit Card,Member
7557,2024-05-21,GreenBasket,Delhi,3,Cash,Member
7558,2024-04-02,UrbanFresh,Bangalore,8,Credit Card,Member
7559,2024-09-03,GreenBasket,Hyderabad,1,UPI,Member
7560,2024-10-14,CityGrocer,Mumbai,4,UPI,Member
7561,2024-02-16,FreshMart,Chennai,3,Cash,Member
7562,2024-11-10,GreenBasket,Bangalore,9,UPI,Member
7563,2024-09-08,CityGrocer,Hyderabad,7,Cash,Normal
7564,2024-05-23,GreenBasket,Hyderabad,3,Credit Card,Member
7565,2024-06-12,DailyNeeds,Kolkata,10,UPI,Member
7566,2024-03-11,GreenBasket,Bangalore,7,Credit Card,Normal
7567,2024-05-03,CityGrocer,Kolkata,4,Credit Card,Normal
7568,2024-06-26,DailyNeeds,Bangalore,5,Debit Card,Member
7569,2024-08-20,GreenBasket,Pune,1,Debit Card,Normal
7570,2024-03-10,GreenBasket,Kolkata,10,Debit Card,Normal
7571,2024-03-09,CityGrocer,Kolkata,8,Credit Card,Member
7572,2024-05-16,FreshMart,Chennai,3,Debit Card,Member
7573,2024-07-13,FreshMart,Mumbai,10,Debit Card,Member
7574,2024-06-17,UrbanFresh,Bangalore,10,Credit Card,Normal
7575,2024-11-08,GreenBasket,Chennai,9,UPI,Normal
7576,2024-08-30,FreshMart,Delhi,7,Debit Card,Normal
7577,2024-01-17,FreshMart,Hyderabad,6,Debit Card,Normal
7578,2024-02-13,CityGrocer,Mumbai,2,Debit Card,Normal
7579,2024-10-24,GreenBasket,Chennai,3,Debit Card,Member
7580,2024-08-01,CityGrocer,Kolkata,9,UPI,Member
7581,2024-06-28,GreenBasket,Delhi,5,Cash,Normal
7582,2024-01-23,CityGrocer,Pune,8,Debit Card,Normal
7583,2024-07-12,DailyNeeds,Pune,5,UPI,Normal
7584,2024-11-14,FreshMart,Bangalore,2,Credit Card,Normal
7585,2024-09-22,UrbanFresh,Mumbai,1,UPI,Normal
7586,2024-08-02,GreenBasket,Hyderabad,8,Debit Card,Normal
7587,2024-10-04,DailyNeeds,Kolkata,6,Cash,Normal
7588,2024-10-22,DailyNeeds,Kolkata,10,UPI,Normal
7589,2024-06-04,UrbanFresh,Hyderabad,7,UPI,Member
7590,2024-02-09,CityGrocer,Mumbai,10,Debit Card,Member
7591,2024-01-16,CityGrocer,Delhi,8,Debit Card,Normal
